id,sceneId,roomId,roomType,nOrigPersImgs,genPersImgIndices
scene_00564_r389,scene_00564,389,bathroom,0,216-287
scene_00565_r1081,scene_00565,1081,bedroom,3,0-71
scene_00565_r187,scene_00565,187,bedroom,5,72-143
scene_00565_r544,scene_00565,544,balcony,0,144-215
scene_00565_r490,scene_00565,490,living room,5,216-287
scene_00565_r725,scene_00565,725,bathroom,3,288-359
scene_00565_r646,scene_00565,646,kitchen,5,360-431
scene_00566_r5333057844,scene_00566,5333057844,bathroom,3,0-71
scene_00566_r5333079130,scene_00566,5333079130,corridor,1,72-143
scene_00566_r5333052282,scene_00566,5333052282,study,3,144-215
scene_00566_r5333050346,scene_00566,5333050346,bathroom,2,216-287
scene_00566_r5333046252,scene_00566,5333046252,living room,4,288-359
scene_00566_r5333055380,scene_00566,5333055380,corridor,2,360-431
scene_00566_r5333051274,scene_00566,5333051274,bedroom,5,432-503
scene_00566_r5333048972,scene_00566,5333048972,bedroom,4,504-575
scene_00566_r5333047796,scene_00566,5333047796,bedroom,2,576-647
scene_00566_r5333056180,scene_00566,5333056180,balcony,4,648-719
scene_00566_r5333049494,scene_00566,5333049494,kitchen,4,720-791
scene_00567_r143,scene_00567,143,living room,5,0-71
scene_00567_r372,scene_00567,372,bedroom,3,72-143
scene_00567_r209,scene_00567,209,bathroom,4,144-215
scene_00568_r622,scene_00568,622,bathroom,3,0-71
scene_00568_r91858,scene_00568,91858,bedroom,4,72-143
scene_00568_r123189,scene_00568,123189,living room,5,144-215
scene_00568_r123052,scene_00568,123052,bedroom,5,216-287
scene_00568_r121991,scene_00568,121991,dining room,5,288-359
scene_00568_r880,scene_00568,880,bedroom,4,360-431
scene_00568_r80286,scene_00568,80286,study,4,432-503
scene_00568_r134191,scene_00568,134191,corridor,5,504-575
scene_00568_r132033,scene_00568,132033,undefined,4,576-647
scene_00568_r64413,scene_00568,64413,balcony,3,648-719
scene_00569_r366,scene_00569,366,bathroom,4,0-71
scene_00569_r226,scene_00569,226,bedroom,3,72-143
scene_00569_r537,scene_00569,537,kitchen,4,144-215
scene_00569_r145,scene_00569,145,living room,5,216-287
scene_00570_r2045,scene_00570,2045,bedroom,5,0-71
scene_00570_r2979,scene_00570,2979,bathroom,2,72-143
scene_00570_r10189,scene_00570,10189,balcony,2,144-215
scene_00570_r3299,scene_00570,3299,living room,5,216-287
scene_00570_r4228,scene_00570,4228,study,2,288-359
scene_00570_r4593,scene_00570,4593,undefined,5,360-431
scene_00570_r10054,scene_00570,10054,bedroom,5,432-503
scene_00570_r3386,scene_00570,3386,kitchen,4,504-575
scene_00570_r3646,scene_00570,3646,balcony,0,576-647
scene_00570_r3918,scene_00570,3918,balcony,3,648-719
scene_00571_r322,scene_00571,322,bathroom,4,0-71
scene_00572_r1218,scene_00572,1218,balcony,1,0-71
scene_00572_r533,scene_00572,533,living room,5,72-143
scene_00572_r1501,scene_00572,1501,balcony,3,144-215
scene_00573_r8274,scene_00573,8274,undefined,5,0-71
scene_00573_r3480,scene_00573,3480,balcony,4,72-143
scene_00573_r7366,scene_00573,7366,kitchen,2,144-215
scene_00573_r7360,scene_00573,7360,living room,5,216-287
scene_00574_r1279,scene_00574,1279,bedroom,5,0-71
scene_00574_r1511,scene_00574,1511,bathroom,3,72-143
scene_00574_r143,scene_00574,143,living room,5,144-215
scene_00574_r699,scene_00574,699,kitchen,4,216-287
scene_00574_r705,scene_00574,705,balcony,5,288-359
scene_00574_r1388,scene_00574,1388,bedroom,2,360-431
scene_00574_r416,scene_00574,416,balcony,5,432-503
scene_00574_r255,scene_00574,255,bathroom,2,504-575
scene_00574_r194,scene_00574,194,bedroom,2,576-647
scene_00575_r1174,scene_00575,1174,bathroom,3,0-71
scene_00575_r849,scene_00575,849,kitchen,3,72-143
scene_00575_r1405,scene_00575,1405,bathroom,1,144-215
scene_00575_r4691,scene_00575,4691,balcony,1,216-287
scene_00575_r566,scene_00575,566,bedroom,5,288-359
scene_00575_r3144,scene_00575,3144,living room,4,360-431
scene_00575_r4500,scene_00575,4500,bedroom,5,432-503
scene_00575_r1787,scene_00575,1787,bedroom,5,504-575
scene_00576_r80,scene_00576,80,undefined,5,0-71
scene_00576_r271,scene_00576,271,balcony,2,72-143
scene_00576_r375,scene_00576,375,kitchen,5,144-215
scene_00576_r266,scene_00576,266,living room,4,216-287
scene_00576_r176,scene_00576,176,undefined,4,288-359
scene_00576_r340,scene_00576,340,bathroom,4,360-431
scene_00576_r4862,scene_00576,4862,bathroom,4,432-503
scene_00576_r231,scene_00576,231,bedroom,5,504-575
scene_00577_r382,scene_00577,382,living room,5,0-71
scene_00577_r286,scene_00577,286,balcony,1,72-143
scene_00577_r250,scene_00577,250,bedroom,2,144-215
scene_00577_r357,scene_00577,357,kitchen,5,216-287
scene_00577_r610726,scene_00577,610726,corridor,2,288-359
scene_00577_r132,scene_00577,132,bedroom,4,360-431
scene_00577_r384,scene_00577,384,bathroom,1,432-503
scene_00577_r322,scene_00577,322,study,4,504-575
scene_00577_r3823823824497297,scene_00577,3823823824497297,balcony,3,576-647
scene_00578_r49027,scene_00578,49027,undefined,4,0-71
scene_00578_r363,scene_00578,363,kitchen,4,72-143
scene_00578_r1394,scene_00578,1394,balcony,3,144-215
scene_00578_r217,scene_00578,217,bathroom,2,216-287
scene_00578_r652,scene_00578,652,bedroom,4,288-359
scene_00578_r1700,scene_00578,1700,bathroom,2,360-431
scene_00578_r48132,scene_00578,48132,bedroom,5,432-503
scene_00578_r48476,scene_00578,48476,bedroom,5,504-575
scene_00578_r1451,scene_00578,1451,living room,4,576-647
scene_00579_r273,scene_00579,273,bedroom,2,0-71
scene_00579_r16504,scene_00579,16504,kitchen,3,72-143
scene_00579_r815,scene_00579,815,bathroom,3,144-215
scene_00579_r9989,scene_00579,9989,living room,5,216-287
scene_00579_r11747,scene_00579,11747,bedroom,5,288-359
scene_00579_r21086,scene_00579,21086,bedroom,4,360-431
scene_00580_r328666,scene_00580,328666,balcony,1,0-71
scene_00580_r326660,scene_00580,326660,undefined,2,72-143
scene_00580_r324573,scene_00580,324573,undefined,3,144-215
scene_00580_r328045,scene_00580,328045,bedroom,4,216-287
scene_00580_r326543,scene_00580,326543,bathroom,2,288-359
scene_00580_r327299,scene_00580,327299,bedroom,5,360-431
scene_00580_r324571,scene_00580,324571,bedroom,5,432-503
scene_00580_r326331,scene_00580,326331,undefined,2,504-575
scene_00580_r326217,scene_00580,326217,living room,5,576-647
scene_00580_r324572,scene_00580,324572,kitchen,4,648-719
scene_00581_r253,scene_00581,253,kitchen,3,0-71
scene_00581_r446,scene_00581,446,living room,5,72-143
scene_00581_r161,scene_00581,161,bedroom,5,144-215
scene_00581_r276,scene_00581,276,undefined,4,216-287
scene_00581_r199,scene_00581,199,bedroom,5,288-359
scene_00581_r322,scene_00581,322,balcony,5,360-431
scene_00581_r219,scene_00581,219,bathroom,5,432-503
scene_00582_r949,scene_00582,949,bedroom,5,0-71
scene_00582_r391,scene_00582,391,bedroom,2,72-143
scene_00582_r4143,scene_00582,4143,bedroom,5,144-215
scene_00582_r192,scene_00582,192,bathroom,2,216-287
scene_00582_r565,scene_00582,565,living room,5,288-359
scene_00582_r141,scene_00582,141,kitchen,5,360-431
scene_00582_r7352,scene_00582,7352,bathroom,5,432-503
scene_00582_r6260,scene_00582,6260,balcony,5,504-575
scene_00583_r743,scene_00583,743,undefined,4,0-71
scene_00583_r819,scene_00583,819,bedroom,4,72-143
scene_00583_r592,scene_00583,592,bathroom,2,144-215
scene_00583_r2958,scene_00583,2958,bathroom,5,216-287
scene_00583_r18123,scene_00583,18123,living room,5,288-359
scene_00583_r6953,scene_00583,6953,kitchen,4,360-431
scene_00583_r1908,scene_00583,1908,balcony,4,432-503
scene_00583_r1745,scene_00583,1745,bedroom,5,504-575
scene_00584_r981068,scene_00584,981068,corridor,5,0-71
scene_00584_r3076,scene_00584,3076,bathroom,5,72-143
scene_00584_r989980,scene_00584,989980,bathroom,5,144-215
scene_00584_r3072,scene_00584,3072,bedroom,4,216-287
scene_00584_r3066,scene_00584,3066,living room,5,288-359
scene_00584_r3080,scene_00584,3080,balcony,1,360-431
scene_00584_r980958,scene_00584,980958,bedroom,5,432-503
scene_00584_r3070,scene_00584,3070,bedroom,5,504-575
scene_00584_r3074,scene_00584,3074,kitchen,5,576-647
scene_00585_r464043,scene_00585,464043,store room,2,0-71
scene_00585_r197385,scene_00585,197385,bedroom,5,72-143
scene_00585_r198063,scene_00585,198063,kitchen,5,144-215
scene_00585_r679767,scene_00585,679767,living room,5,216-287
scene_00585_r197781,scene_00585,197781,bathroom,5,288-359
scene_00585_r197383,scene_00585,197383,bedroom,5,360-431
scene_00585_r197640,scene_00585,197640,bedroom,5,432-503
scene_00585_r197387,scene_00585,197387,balcony,2,504-575
scene_00586_r767108,scene_00586,767108,undefined,2,0-71
scene_00586_r68665,scene_00586,68665,store room,4,72-143
scene_00586_r245,scene_00586,245,balcony,2,144-215
scene_00586_r790849,scene_00586,790849,bathroom,5,216-287
scene_00586_r835959,scene_00586,835959,undefined,0,288-359
scene_00586_r836663,scene_00586,836663,bathroom,1,360-431
scene_00586_r379,scene_00586,379,bedroom,4,432-503
scene_00586_r1052,scene_00586,1052,living room,5,504-575
scene_00586_r834330,scene_00586,834330,balcony,2,576-647
scene_00586_r766186,scene_00586,766186,bathroom,1,648-719
scene_00586_r768694,scene_00586,768694,kitchen,1,720-791
scene_00586_r761345,scene_00586,761345,bedroom,4,792-863
scene_00586_r192,scene_00586,192,bedroom,3,864-935
scene_00587_r1454,scene_00587,1454,undefined,5,0-71
scene_00587_r3988288,scene_00587,3988288,undefined,5,72-143
scene_00587_r2465,scene_00587,2465,undefined,5,144-215
scene_00587_r8372,scene_00587,8372,undefined,4,216-287
scene_00587_r1269,scene_00587,1269,undefined,5,288-359
scene_00587_r9914,scene_00587,9914,undefined,5,360-431
scene_00588_r22593,scene_00588,22593,store room,3,0-71
scene_00588_r304,scene_00588,304,balcony,3,72-143
scene_00588_r2040,scene_00588,2040,bathroom,4,144-215
scene_00588_r13476,scene_00588,13476,kitchen,4,216-287
scene_00588_r616,scene_00588,616,bedroom,4,288-359
scene_00588_r2587,scene_00588,2587,living room,4,360-431
scene_00588_r1163,scene_00588,1163,bedroom,4,432-503
scene_00588_r195,scene_00588,195,bedroom,5,504-575
scene_00588_r19219,scene_00588,19219,undefined,4,576-647
scene_00588_r806,scene_00588,806,bathroom,3,648-719
scene_00589_r9121,scene_00589,9121,bedroom,5,0-71
scene_00589_r18853,scene_00589,18853,balcony,5,72-143
scene_00589_r19285,scene_00589,19285,dining room,4,144-215
scene_00589_r28771,scene_00589,28771,kitchen,4,216-287
scene_00589_r547,scene_00589,547,bathroom,5,288-359
scene_00589_r52772,scene_00589,52772,undefined,2,360-431
scene_00589_r43618,scene_00589,43618,store room,0,432-503
scene_00589_r50152,scene_00589,50152,bathroom,1,504-575
scene_00589_r143,scene_00589,143,living room,5,576-647
scene_00589_r51740,scene_00589,51740,bedroom,5,648-719
scene_00589_r460,scene_00589,460,bedroom,5,720-791
scene_00590_r498,scene_00590,498,bathroom,4,0-71
scene_00590_r1435,scene_00590,1435,bedroom,4,72-143
scene_00590_r1769,scene_00590,1769,bedroom,5,144-215
scene_00590_r981165,scene_00590,981165,balcony,2,216-287
scene_00590_r979108,scene_00590,979108,undefined,0,288-359
scene_00590_r888,scene_00590,888,living room,5,360-431
scene_00591_r1001543,scene_00591,1001543,bedroom,5,0-71
scene_00591_r1009669,scene_00591,1009669,undefined,5,72-143
scene_00591_r1017583466473548,scene_00591,1017583466473548,living room,1,144-215
scene_00591_r1002079,scene_00591,1002079,undefined,5,216-287
scene_00591_r1016665,scene_00591,1016665,kitchen,3,288-359
scene_00591_r1017583466473534,scene_00591,1017583466473534,bedroom,5,360-431
scene_00591_r1001854,scene_00591,1001854,undefined,5,432-503
scene_00591_r1017583,scene_00591,1017583,living room,5,504-575
scene_00591_r1017583466473516,scene_00591,1017583466473516,undefined,5,576-647
scene_00592_r85949,scene_00592,85949,bedroom,5,0-71
scene_00592_r85679,scene_00592,85679,bathroom,3,72-143
scene_00592_r86147,scene_00592,86147,kitchen,4,144-215
scene_00592_r85769,scene_00592,85769,undefined,4,216-287
scene_00592_r85039,scene_00592,85039,bedroom,5,288-359
scene_00592_r86043,scene_00592,86043,living room,5,360-431
scene_00592_r85313,scene_00592,85313,bedroom,3,432-503
scene_00592_r87845,scene_00592,87845,balcony,5,504-575
scene_00593_r795,scene_00593,795,undefined,4,0-71
scene_00593_r1034,scene_00593,1034,undefined,5,72-143
scene_00593_r675,scene_00593,675,undefined,5,144-215
scene_00593_r864,scene_00593,864,undefined,5,216-287
scene_00593_r6396,scene_00593,6396,undefined,0,288-359
scene_00593_r375,scene_00593,375,living room,5,360-431
scene_00593_r1485,scene_00593,1485,undefined,3,432-503
scene_00593_r504,scene_00593,504,bedroom,5,504-575
scene_00593_r1374,scene_00593,1374,kitchen,4,576-647
scene_00593_r2485,scene_00593,2485,undefined,5,648-719
scene_00593_r7423,scene_00593,7423,undefined,5,720-791
scene_00594_r498,scene_00594,498,balcony,4,0-71
scene_00594_r1391,scene_00594,1391,bathroom,3,72-143
scene_00594_r322,scene_00594,322,living room,5,144-215
scene_00594_r447,scene_00594,447,kitchen,4,216-287
scene_00594_r918,scene_00594,918,balcony,4,288-359
scene_00594_r1488,scene_00594,1488,bedroom,5,360-431
scene_00594_r760,scene_00594,760,bathroom,5,432-503
scene_00594_r1179,scene_00594,1179,bedroom,4,504-575
scene_00594_r677,scene_00594,677,store room,4,576-647
scene_00594_r600,scene_00594,600,bedroom,3,648-719
scene_00595_r7909,scene_00595,7909,undefined,5,0-71
scene_00595_r932810,scene_00595,932810,living room,5,72-143
scene_00595_r22478,scene_00595,22478,bedroom,2,144-215
scene_00595_r12941,scene_00595,12941,undefined,5,216-287
scene_00595_r22334,scene_00595,22334,bedroom,5,288-359
scene_00595_r23470,scene_00595,23470,bathroom,0,360-431
scene_00596_r912,scene_00596,912,study,5,0-71
scene_00596_r4367,scene_00596,4367,bathroom,4,72-143
scene_00596_r14922,scene_00596,14922,balcony,1,144-215
scene_00596_r34323,scene_00596,34323,bathroom,2,216-287
scene_00596_r1644,scene_00596,1644,bathroom,5,288-359
scene_00596_r1099,scene_00596,1099,bedroom,4,360-431
scene_00596_r4079,scene_00596,4079,bedroom,2,432-503
scene_00596_r546,scene_00596,546,bedroom,4,504-575
scene_00596_r66939,scene_00596,66939,balcony,4,576-647
scene_00596_r326432643623154,scene_00596,326432643623154,living room,4,648-719
scene_00597_r1714,scene_00597,1714,living room,5,0-71
scene_00598_r1282,scene_00598,1282,bathroom,1,0-71
scene_00598_r1183,scene_00598,1183,bedroom,5,72-143
scene_00598_r851,scene_00598,851,bedroom,5,144-215
scene_00598_r1045,scene_00598,1045,kitchen,3,216-287
scene_00598_r788,scene_00598,788,balcony,2,288-359
scene_00598_r647,scene_00598,647,living room,5,360-431
scene_00599_r4583,scene_00599,4583,bathroom,1,0-71
scene_00599_r1824,scene_00599,1824,kitchen,1,72-143
scene_00599_r2498,scene_00599,2498,bedroom,4,144-215
scene_00599_r144254,scene_00599,144254,bedroom,5,216-287
scene_00599_r2055,scene_00599,2055,balcony,2,288-359
scene_00599_r133196,scene_00599,133196,balcony,2,360-431
scene_00599_r1618,scene_00599,1618,living room,5,432-503
scene_00599_r145268,scene_00599,145268,undefined,5,504-575
scene_00600_r15898,scene_00600,15898,bedroom,4,0-71
scene_00600_r2497,scene_00600,2497,bathroom,4,72-143
scene_00600_r10081,scene_00600,10081,bedroom,5,144-215
scene_00600_r1198,scene_00600,1198,undefined,2,216-287
scene_00600_r17780,scene_00600,17780,undefined,5,288-359
scene_00600_r22633,scene_00600,22633,bedroom,4,360-431
scene_00600_r11603,scene_00600,11603,balcony,4,432-503
scene_00600_r24353,scene_00600,24353,living room,5,504-575
scene_00600_r5649,scene_00600,5649,kitchen,4,576-647
scene_00601_r667458,scene_00601,667458,balcony,3,0-71
scene_00601_r280,scene_00601,280,bathroom,2,72-143
scene_00601_r242,scene_00601,242,bedroom,5,144-215
scene_00601_r667166,scene_00601,667166,study,5,216-287
scene_00601_r663891,scene_00601,663891,kitchen,3,288-359
scene_00601_r227,scene_00601,227,bathroom,2,360-431
scene_00601_r206,scene_00601,206,store room,3,432-503
scene_00601_r191,scene_00601,191,bedroom,5,504-575
scene_00601_r278,scene_00601,278,living room,4,576-647
scene_00602_r159,scene_00602,159,undefined,4,0-71
scene_00603_r818103,scene_00603,818103,kitchen,5,0-71
scene_00603_r822534,scene_00603,822534,living room,5,72-143
scene_00603_r822806,scene_00603,822806,bedroom,4,144-215
scene_00603_r821366,scene_00603,821366,bathroom,4,216-287
scene_00604_r637,scene_00604,637,undefined,4,0-71
scene_00604_r264,scene_00604,264,undefined,5,72-143
scene_00604_r29407,scene_00604,29407,undefined,5,144-215
scene_00605_r27923,scene_00605,27923,balcony,2,0-71
scene_00605_r286,scene_00605,286,living room,4,72-143
scene_00606_r675,scene_00606,675,corridor,4,0-71
scene_00606_r309,scene_00606,309,undefined,5,72-143
scene_00607_r479,scene_00607,479,bathroom,4,0-71
scene_00607_r269,scene_00607,269,undefined,5,72-143
scene_00608_r225,scene_00608,225,bathroom,3,0-71
scene_00608_r159,scene_00608,159,living room,5,72-143
scene_00608_r422,scene_00608,422,kitchen,3,144-215
scene_00608_r324,scene_00608,324,bedroom,3,216-287
scene_00609_r422,scene_00609,422,kitchen,5,0-71
scene_00609_r324,scene_00609,324,bedroom,3,72-143
scene_00609_r159,scene_00609,159,living room,5,144-215
scene_00609_r225,scene_00609,225,bathroom,4,216-287
scene_00610_r994381,scene_00610,994381,undefined,5,0-71
scene_00610_r994997,scene_00610,994997,undefined,1,72-143
scene_00610_r993439,scene_00610,993439,undefined,1,144-215
scene_00610_r995060,scene_00610,995060,undefined,1,216-287
scene_00610_r993309,scene_00610,993309,undefined,1,288-359
scene_00611_r664521,scene_00611,664521,bathroom,3,0-71
scene_00611_r664519,scene_00611,664519,balcony,2,72-143
scene_00611_r664514,scene_00611,664514,bedroom,4,144-215
scene_00611_r822076,scene_00611,822076,living room,4,216-287
scene_00611_r664522,scene_00611,664522,balcony,3,288-359
scene_00611_r664517,scene_00611,664517,study,5,360-431
scene_00611_r664515,scene_00611,664515,undefined,5,432-503
scene_00611_r664520,scene_00611,664520,bathroom,2,504-575
scene_00611_r664518,scene_00611,664518,kitchen,4,576-647
scene_00611_r664516,scene_00611,664516,undefined,4,648-719
scene_00611_r664524,scene_00611,664524,undefined,0,720-791
scene_00611_r664523,scene_00611,664523,undefined,1,792-863
scene_00612_r168454,scene_00612,168454,undefined,4,0-71
scene_00612_r166737,scene_00612,166737,bathroom,4,72-143
scene_00612_r168789,scene_00612,168789,bedroom,2,144-215
