index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,up,front,tags,variantIds,baseVariantId,isCornerPiece,setIds,componentIds
869,s__1189,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,,,,,,
870,s__1190,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,,,,,,
871,s__1192,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,,,,,,
872,s__1193,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,,,,,,
873,s__1195,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
874,s__1196,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
875,s__1197,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,54,
876,s__1198,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,54,
877,s__1199,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,54,
878,s__1200,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__CORNER_C1,,,1,,
879,s__1201,desk,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,21,
880,s__1202,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__CORNER_C1,,,1,,
881,s__1203,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,,,,,54,
882,s__1204,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,,,,,54,
883,s__1205,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,,,,,54,
884,s__1206,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,54,
885,s__1207,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,54,
886,s__1208,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,54,
887,s__1209,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,54,
888,s__1210,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,54,
889,s__1211,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,54,
890,s__1212,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,54,
891,s__1213,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,54,
892,s__1214,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,"__SYM_REFLECT_C1,__CORNER_C1",,,1,54,
893,s__1215,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,"__SYM_REFLECT_C1,__CORNER_C1",,,1,54,
894,s__1216,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,"__SYM_REFLECT_C1,__CORNER_C1",,,1,54,
895,s__1217,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,54,
896,s__1218,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,54,
897,s__1219,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,54,
898,s__1220,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,54,
899,s__1221,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,54,
900,s__1222,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,54,
901,s__1223,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
902,s__1224,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
903,s__1225,desk,desk,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,21,
904,s__1226,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
905,s__1227,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,,,,,,
906,s__1228,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,,,,,,
907,s__1230,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
908,s__1231,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
909,s__1232,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,"__SYM_REFLECT_C2,__CORNER_C2",,,1,49,
910,s__1234,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,"__SYM_REFLECT_C2,__CORNER_C2",,,1,49,
911,s__1235,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,"__SYM_REFLECT_C2,__CORNER_C2",,,1,49,
912,s__1237,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,"__SYM_REFLECT_C2,__CORNER_C2",,,1,49,
913,s__1239,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,49,
914,s__1240,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,49,
915,s__1241,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,49,
916,s__1242,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,49,
917,s__1243,dressing_table,dressing_table,2,desk,n03238586,dressing_table.n.01,,,__SYM_REFLECT_LR,,,,49,
918,s__1244,wardrobe_cabinet,wardrobe_cabinet,2,desk,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,49,
919,s__1245,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,49,
920,s__1246,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
921,s__1247,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
922,s__1248,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,,,__CORNER_C2,,,,98,
923,s__1249,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR,,,,98,
924,s__1250,toilet,toilet,2,toilet,n04446276,toilet.n.01,,,__SYM_REFLECT_LR,,,,,
925,s__1251,bidet,toilet,2,toilet,n02836174,bidet.n.01,,,__SYM_REFLECT_LR,,,,,
926,s__1252,shower,shower,2,cabinet,n04208936,shower.n.01,"0,1,0","-1,0,0",__CORNER_C2,,,1,,
927,s__1253,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,98,
928,s__1254,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
929,s__1255,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,,,__SYM_ROTATE_UP_4,,,,99,
930,s__1256,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,99,
931,s__1257,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,99,
932,s__1258,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,21,
933,s__1259,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,21,
934,s__1260,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,21,
935,s__1261,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,21,
936,s__1262,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,21,
937,s__1265,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,21,
938,s__1268,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
939,s__1269,mirror,mirror,2,mirror,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_2,,,,,
940,s__1270,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
941,s__1271,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
942,s__1272,mirror,mirror,2,mirror,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_2,,,,,
943,s__1273,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
944,s__1274,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
945,s__1275,mirror,mirror,2,mirror,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_2,,,,,
946,s__1276,mirror,mirror,2,window,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_2,,,,,
947,s__1277,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
948,s__1278,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
949,s__1279,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR,,,,,
950,s__1280,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
951,s__1281,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,,
952,s__1282,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
953,s__1283,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
954,s__1284,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,,,,,,,,
955,s__1285,shower,shower,2,shower_curtain,n04208936,shower.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
956,s__1286,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,"__SYM_REFLECT_C1,__CORNER_C1",,,,,
957,s__1287,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
958,s__1288,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,142,
959,s__1289,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,142,
960,s__1290,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
961,s__1291,vase,vase,2,otherprop,n04522168,vase.n.01,,,__SYM_ROTATE_UP_INF,,,,,
962,s__1292,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,,,__SYM_ROTATE_UP_6,,,,,
963,s__1293,mirror,mirror,2,mirror,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_2,,,,,
964,s__1294,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,,
965,s__1295,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_3,,,,,
966,s__1296,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
967,s__1297,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
968,s__1298,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
969,s__1299,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
970,s__1300,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_ROTATE_UP_2,,,,,
971,s__1301,vase,vase,2,otherprop,n04522168,vase.n.01,,,__SYM_ROTATE_UP_INF,,,,,
972,s__1302,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
973,s__1303,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
974,s__1304,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,,
975,s__1305,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
976,s__1306,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_2,,,,,
977,s__1307,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,,
978,s__1308,ottoman,ottoman,2,otherprop,n02788386,banquette.n.01,,,__SYM_ROTATE_UP_2,,,,,
979,s__1309,fireplace_tools,fireplace_tools,2,otherstructure,,,,,__SYM_ROTATE_UP_3_APPROX,,,,,
980,s__1310,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
981,s__1311,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_4,,,,,
982,s__1312,mirror,mirror,2,mirror,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_INF,,,,,
983,s__1313,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
984,s__1314,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_ROTATE_UP_INF,,,,,
985,s__1315,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,,
986,s__1316,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
987,s__1317,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
988,s__1318,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_4,,,,,
989,s__1319,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,,,__SYM_REFLECT_LR,,,,,
990,s__1320,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR,,,,,
991,s__1321,toilet_paper,bathroom_stuff,2,otherprop,n15075141,toilet_tissue.n.01,,,__SYM_REFLECT_LR,,,,,
992,s__1322,shower,shower,2,shower_curtain,n04208936,shower.n.01,,,__CORNER_C2,,,,,
993,s__1323,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR,,,,,
994,s__1324,ottoman,ottoman,2,otherprop,n02788386,banquette.n.01,,,__SYM_ROTATE_UP_2,,,,,
995,s__1325,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
996,s__1326,towel_hanger,bathroom_stuff,2,otherprop,n03490884,hanger.n.02,,,__SYM_REFLECT_LR,,,,,
997,s__1327,towel_hanger,bathroom_stuff,2,otherprop,n03490884,hanger.n.02,,,__SYM_REFLECT_LR,,,,,
998,s__1328,mirror,mirror,2,mirror,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_INF,,,,,
999,s__1329,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
1000,s__1330,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1001,s__1331,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,,
1002,s__1332,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1003,s__1333,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,,,__SYM_ROTATE_UP_4,,,,,
1004,s__1334,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_ROTATE_UP_2,,,,,
1005,s__1335,plant,plant,2,otherprop,n00017222,plant.n.02,,,__SYM_ROTATE_UP_4,,,,,
1006,s__1336,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
1007,s__1337,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1008,s__1338,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,,
1009,s__1339,mirror,mirror,2,mirror,n03773035,mirror.n.01,,,__SYM_ROTATE_FRONT_INF,,,,,
1010,s__1340,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1011,s__1341,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
1012,s__1342,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
1013,s__1343,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_SPHERE,,,,,
1014,s__1344,tricycle,toy,2,otherprop,n04482393,tricycle.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1015,s__1345,toy,toy,2,otherprop,n03964744,plaything.n.01,,,,,,,,
1016,s__1346,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1017,s__1347,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1018,s__1348,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1019,s__1349,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1020,s__1350,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1021,s__1351,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1022,s__1352,toy,toy,2,otherprop,n03964744,plaything.n.01,,,,,,,,
1023,s__1353,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,55,
1024,s__1354,desk,desk,2,desk,n03179701,desk.n.01,,,"__SYM_REFLECT_FB,__SEC_END",,,,55,
1025,s__1355,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,55,
1026,s__1356,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,55,
1027,s__1357,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,55,
1028,s__1358,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,55,
1029,s__1359,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,55,
1030,s__1360,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,55,
1031,s__1361,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,55,
1032,s__1362,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,55,
1033,s__1363,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_ROTATE_UP_2,,,,55,
1034,s__1364,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,55,
1035,s__1365,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,55,
1036,s__1366,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_ROTATE_UP_2,,,,55,
1037,s__1367,desk,desk,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,55,
1038,s__1368,desk,desk,2,cabinet,n03179701,desk.n.01,,,__CORNER_C2,,,1,55,
1039,s__1369,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,56,
1040,s__1370,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,56,
1041,s__1371,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,56,
1042,s__1372,desk,desk,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,56,
1043,s__1374,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_ROTATE_UP_2,,,,56,
1044,s__1377,desk,desk,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,56,
1045,s__1378,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,56,
1046,s__1379,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,56,
1047,s__1382,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,56,
1048,s__1384,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,57,
1049,s__1392,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,57,
1050,s__1393,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,57,
1051,s__1394,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,57,
1052,s__1396,table,table,2,chair,n04379243,table.n.02,,,"__SEC_END,__SYM_REFLECT_LR",,,,57,
1053,s__1398,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,57,
1054,s__1399,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,57,
1055,s__1400,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,57,
1056,s__1401,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,57,
1057,s__1402,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,57,
1058,s__1403,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,57,
1059,s__1404,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,58,
1060,s__1405,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,58,
1061,s__1406,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,58,
1062,s__1407,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,58,
1063,s__1408,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,58,
1064,s__1410,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,58,
1065,s__1411,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,58,
1066,s__1412,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,58,
1067,s__1413,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,58,
1068,s__1414,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,58,
1069,s__1415,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,58,
1070,s__1416,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,58,
1071,s__1418,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,58,
1072,s__1419,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,58,
1073,s__1422,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,58,
1074,s__1423,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,58,
1075,s__1426,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,58,
1076,s__1427,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,58,
1077,s__1428,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,58,
1078,s__1429,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,58,
1079,s__1431,table,table,2,chair,n04379243,table.n.02,,,"__SEC_END,__SYM_REFLECT_C2",,,,58,
1080,s__1432,table,table,2,chair,n04379243,table.n.02,,,"__SEC_END,__SYM_REFLECT_LR",,,,58,
1081,s__1433,table,table,2,chair,n04379243,table.n.02,,,"__SEC_END,__SYM_REFLECT_C2",,,,58,
1082,s__1434,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR,,,,58,
1083,s__1435,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
1084,s__1438,table,table,2,chair,n04379243,table.n.02,,,"__SEC_END,__SYM_REFLECT_C2",,,,59,
1085,s__1439,table,table,2,chair,n04379243,table.n.02,,,"__SEC_END,__SYM_REFLECT_LR",,,,59,
1086,s__1443,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,59,
1087,s__1445,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,59,
1088,s__1446,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,59,
1089,s__1448,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,59,
1090,s__1452,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,59,
1091,s__1461,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,59,
1092,s__1462,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR,,,,59,
1093,s__1465,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,59,
1094,s__1467,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,59,
1095,s__1473,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,59,
1096,s__1474,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,59,
1097,s__1476,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,59,
1098,s__1486,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,59,
1099,s__1487,desk,desk,2,shelves,n03179701,desk.n.01,,,"__SEC_END,__SYM_REFLECT_LR",,,,59,
1100,s__1490,mirror,mirror,1,otherstructure,n03773035,mirror.n.01,,,,,,,60,
